"Tipo normativo"	"Norma"	"Publicação"	"Ementa"	"Data"	"Em vigor"	"Revogada"	"Tornada sem efeito"	"Alterada"	"Outros"	"Anexos"
"Resolução"	"Resolução nº 314 de 06/05/2014"	"DOU 09/05/2014, Seção 1, Pág 4"	"Aprova Condição Especial para o avião EMB-550, aplicável à proteção de envelope de voo para limitação do fator de carga normal excessivo."	"41765"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-314-de-06-05-2014@@download/arquivo_norma/RA2014-0314.pdf"
"Resolução"	"Resolução nº 313 de 06/05/2014"	"DOU 09/05/2014, Seção 1, Pág 4"	"Aprova Condição Especial para o avião EMB-550, aplicável às condições gerais das proteções do envelope de voo a serem implantadas em função da adoção do sistema de controle eletrônico tipo fly-by-wire."	"41765"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-313-de-06-05-2014@@download/arquivo_norma/RA2014-0313.pdf"
"Resolução"	"Resolução nº 312 de 06/05/2014"	"DOU 09/05/2014, Seção 1, Pág 4"	"Aprova Condição Especial para o avião EMB-550, aplicável à proteção de envelope de voo para alto ângulo de ataque."	"41765"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-312-de-06-05-2014@@download/arquivo_norma/RA2014-0312.pdf"
"Resolução"	"Resolução nº 311 de 06/05/2014"	"DOU 09/05/2014, Seção 1, Pág 4"	"Aprova Condição Especial para o avião EMB-550, aplicável à concessão de créditos de desempenho, em condições de formação de gelo, devido à proteção de envelope de voo robusta."	"41765"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-311-de-06-05-2014@@download/arquivo_norma/RA2014-0311.pdf"
"Resolução"	"Resolução nº 308 de 06/03/2014"	"DOU 07/03/2014, Seção 1, pág. 3"	"Aprova a Emenda Nº 01 ao Regulamento Brasileiro da Aviação Civil Nº 145."	"41704"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-308-de-06-03-2014@@download/arquivo_norma/RA2014-0308.pdf"
"Resolução"	"Resolução nº 307 de 06/03/2014"	"DOU 07/03/2014, Seção 1, pág. 3"	"Aprova a Emenda Nº 02 ao Regulamento Brasileiro da Aviação Civil Nº 119."	"41704"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-307-de-06-03-2014@@download/arquivo_norma/RA2014-0307.pdf"
"Resolução"	"Resolução nº 303 de 05/02/2014"	"DOU Nº 27, S/1, pg. 8, 07/02/2014."	"Aprova as Emendas Nºs 135 e 136 ao Regulamento Brasileiro da Aviação Civil Nº 25."	"41675"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-303-de-05-02-2014@@download/arquivo_norma/RA2014-0303.pdf"
"Resolução"	"Resolução nº 302 de 05/02/2014"	"DOU Nº 27, S/1, pg. 7, 07/02/2014."	"Estabelece critérios e procedimentos para a alocação e remuneração de áreas aeroportuárias."	"41675"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-302-de-05-02-2014@@download/arquivo_norma/RA2014-0302.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-302-de-05-02-2014@@download/anexo_norma/CEF Resolução nº 302, de 2014.pdf"
"Resolução"	"Resolução nº 300 de 07/01/2014"	"DOU Nº 7, S/1, p.2, 10/01/2014"	"Aprova condição especial para o avião EMB-550, aplicável ao modo de aproximação íngreme (SAM - Steep Approach Mode)."	"41646"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-300-de-07-01-2014@@download/arquivo_norma/RA2014-0300.pdf"
"Resolução"	"Resolução nº 338, de 22/07/2014"	"DOU 25/07/2014, Seção 1, Pág.6"	"Regulamenta o procedimento de alocação de horários de chegadas e partidas em aeroportos coordenados (slots) e dispõe sobre os aeroportos de interesse."	"43303"	"Em vigor em 28 de outubro de 2018."	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-338-de-22-07-2014-1@@download/arquivo_norma/RA2014-0338 - Compilada até RA2018-0487.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2014/resolucao-no-338-de-22-07-2014-1@@download/anexo_norma/CEF Resolução nº 338, de 2014.pdf"
"Resolução"	"Resolução nº 370 de 10/12/2015"	"DOU 11/12/2015, Seção 1, p.2"	"Revoga a Portaria Nº 806, de 24 de julho de 2007, publicada no Diário Oficial da União de 25 de julho de 2007, Seção 1, página 17; e a Portaria Nº 327, de 7 de março de 2008, publicada no Diário Oficial da União de 10 de março de 2008, Seção 2, página 8."	"42348"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-370-de-10-12-2015@@download/arquivo_norma/RA2015-0370.pdf"
"Resolução"	"Resolução nº 369 de 01/12/2015"	"DOU 03/12/2015, Seção 1, p.4"	"Aprova Condição Especial para o avião EMB-545, aplicável ao braço estrutural entre assentos."	"42339"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-369-de-01-12-2015@@download/arquivo_norma/RA2015-0369.pdf"
"Resolução"	"Resolução nº 368 de 01/12/2015"	"DOU 03/12/2015, Seção 1, p.4"	"Aprova Condição Especial para o avião EMB-545, aplicável a assentos orientados para a frente com incorporação de sistemas de airbag."	"42339"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-368-de-01-12-2015@@download/arquivo_norma/RA2015-0368.pdf"
"Resolução"	"Resolução nº 372 de 15/12/2015"	"DOU 17/12/2015, Seção 1, pag.6"	"Dispõe sobre as regras para a aferição, a fiscalização e a apresentação dos resultados dos Indicadores de Qualidade de Serviço - IQS, do Plano de Qualidade de Serviços - PQS e do Relatório de Qualidade de Serviço - RQS pelas Concessionárias de Serviço Público de Infraestrutura Aeroportuária."	"42353"	""	""	""	"Resolução nº 453, de 20/12/2017"	"Ver também – Portaria nº 3.399/SRA, de 22 de dezembro de 2015."	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-372-de-15-12-2015@@download/arquivo_norma/RA2015-0372 - Compilada até RA2019-0534.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-372-de-15-12-2015@@download/anexo_norma/CEF Resolução nº 372-2015.pdf"
"Resolução"	"Resolução nº 371 de 15/12/2015"	"DOU 17/12/2015, Seção 1, p.5"	"Aprova a Emenda Nº 05 ao Regulamento Brasileiro da Aviação Civil Nº 139 e altera a Resolução Nº 25, de 25 de abril de 2008."	"42353"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-371-de-15-12-2015@@download/arquivo_norma/RA2015-0371.pdf"
"Resolução"	"Resolução nº 367 de 17/11/2015"	"DOU 19/11/2015, Seção 1, p.3 (Retificada no DOU de 20/11/2015, Seção 1, p.8)"	"Revoga a IAC 3221-0878."	"42325"	""	""	""	""	"Retificada no Diário Oficial da União de 20 de novembro de 2015, Seção 1, página 8"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-367-de-17-11-2015@@download/arquivo_norma/RA2015-0367.pdf"
"Resolução"	"Resolução nº 366 de 09/11/2015"	"DOU 10/11/2015, Seção 1, p.1"	"Altera a Resolução Nº 30, de 21 de maio de 2008."	"42317"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-366-de-11-09-2015@@download/arquivo_norma/RA2015-0366.pdf"
"Resolução"	"Resolução nº 365 de 04/11/2015"	"DOU 06/11/2015, Seção 1, p.3"	"Altera a Resolução Nº 30, de 21 de maio de 2008."	"42312"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-365-de-11-05-2015@@download/arquivo_norma/RA2015-0365.pdf"
"Resolução"	"Resolução nº 364 de 20/10/2015"	"DOU 22/10/2015, Seção 1, p.64 (Em vigor a partir de 19/04/2016)"	"Aprova a Emenda Nº 02 ao Regulamento Brasileiro da Aviação Civil Nº 21 e a Emenda Nº 02 ao Regulamento Brasileiro da Aviação Civil Nº 45."	"42297"	"Em vigor a partir de 19 de abril de 2016"	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-364-de-20-10-2015@@download/arquivo_norma/RA2015-0364.pdf"
"Resolução"	"Resolução nº 363 de 14/10/2015"	"DOU 16/10/2015, Seção 1, p.7"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 31."	"42291"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-363-de-14-10-2015@@download/arquivo_norma/RA2015-0363.pdf"
"Resolução"	"Resolução nº 362 de 16/07/2015"	"DOU 17/07/2015, Seção 1, p.2"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 107. "	"42201"	"Em vigor a partir de 12/02/2016"	""	""	""	"Retificado no DOU de 20/07/2015, Seção 1, p.4"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-362-de-16-07-2015@@download/arquivo_norma/RA2015-0362.pdf"
"Resolução"	"Resolução nº 361 de 16/07/2015"	"DOU 17/07/2015, Seção 1, p.2"	"Aprova o Regulamento Brasileiro da Aviação Civil Nº 110 e altera a Resolução Nº 116, de 20 de outubro de 2009. "	"42201"	"Em vigor a partir de 15/09/2015"	""	""	""	"Retificado no DOU de 30/10/2015, Seção 1, p.10"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-361-de-16-07-2015@@download/arquivo_norma/RA2015-0361.pdf"
"Resolução"	"Resolução nº 360 de 03/07/2015"	"DOU 06/07/2015, Seção 1, p.3"	"Altera dispositivos do Regimento Interno da ANAC."	"42191"	""	""	""	""	"Retificado no Diário Oficial da União de 10/07/2015, Seção 1, p.8"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-360-de-07-03-2015@@download/arquivo_norma/RA2015-0360.pdf"
"Resolução"	"Resolução nº 359 de 10/06/2015"	"DOU  12/06/2015, Seção 1, p.3"	"Altera o art. 2º da Resolução Nº 356, de 17 de março de 2015."	"42167"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-359-de-06-11-2015@@download/arquivo_norma/RA2015-0359.pdf"
"Resolução"	"Resolução nº 358 de 28/05/2015"	"DOU  01/06/2015, Seção 1, p.2"	"Altera a Resolução Nº 354, de 17 de março de 2015."	"42152"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-358-de-28-05-2015@@download/arquivo_norma/RA2015-0358.pdf"
"Resolução"	"Resolução nº 357 de 16/04/2015"	"DOU  17/04/2015, Seção 1, p.3"	"Revoga dispositivo da Resolução Nº 55, de 8 de outubro de 2008."	"42110"	""	""	""	""	"Retificado no Diário Oficial da União de 22/04/2015, Seção 1, p.31"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-357-de-16-04-2015@@download/arquivo_norma/RA2015-0357.pdf"
"Resolução"	"Resolução nº 356 de 17/03/2015"	"DOU 14/04/2015, Seção 1, p.4"	"Altera dispositivos do Regimento Interno da ANAC."	"42108"	"Em vigor a partir de 06/07/2015"	""	""	"Resolução Nº 359, de 11 de junho de 2015"	"Retificado no Diário Oficial da União de 10 de julho de 2015, Seção 1, p.8"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-356-de-13-04-2015@@download/arquivo_norma/RA2015-0356.pdf"
"Resolução"	"Resolução nº 355 de 17/03/2015"	"DOU 30/03/2015, Seção 1, p.9"	"Dispõe sobre os procedimentos e as taxas de desconto dos fluxos de caixa marginais a serem adotados nos processos de Revisão Extraordinária nos Contratos de Concessão de infraestrutura aeroportuária federal."	"42080"	""	""	""	"Pela Resolução nº 451, de 27 de novembro de 2017."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-355-de-17-03-2015@@download/arquivo_norma/RA2015-0355 - Compilado até RA2017-0451.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-355-de-17-03-2015@@download/anexo_norma/Anexo à RA2015-0355.zip"
"Resolução"	"Resolução nº 354 de 17/03/2015"	"DOU 30/03/2015, Seção 1, p.9"	"Estabelece, para os anos de 2015, 2016, 2017, 2018 e 2019, a metodologia de cálculo e o valor do fator X a ser aplicado nos reajustes tarifários referentes às tarifas aeroportuárias (TA) e de uso das comunicações e dos auxílios de rádio e visuais em área terminal de tráfego (TAT) aplicáveis ao Contrato de Concessão do Aeroporto Internacional de São Gonçalo do Amarante - RN (ASGA), estabelecidas em seu Anexo 4 – Tarifas."	"42080"	""	""	""	"Resolução Nº 358, de 28 de maio de 2015"	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-354-de-17-03-2015@@download/arquivo_norma/RA2015-0354.pdf"
"Resolução"	"Resolução nº 353 de 17/03/2015"	"DOU 30/03/2015, Seção 1, p.9"	"Revoga a IAC 162-1001A."	"42080"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-353-de-17-03-2015@@download/arquivo_norma/RA2015-0353.pdf"
"Resolução"	"Resolução nº 352 de 10/02/2015"	"DOU 18/02/2015, Seção 1, p.9"	"Aprova o Programa de Segurança Operacional Específico da Agência Nacional de Aviação Civil (PSOE-ANAC)."	"42053"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-352-de-02-10-2015@@download/arquivo_norma/RA2015-0352.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2015/resolucao-no-352-de-02-10-2015@@download/anexo_norma/Anexo à RA2015-0352.pdf"
"Resolução"	"RESOLUÇÃO Nº 374, 28/01/2016"	"DOU 01/02/2016, Seção 1, Pág.13"	"Estabelece, para os anos de 2016, 2017, 2018, 2019 e 2020, o valor do fator X a ser aplicado no reajuste das tarifas aeroportuárias aplicáveis aos aeroportos públicos que não estejam sob condições tarifárias específicas definidas em ato de autorização ou contrato de concessão, conforme o disposto na Resolução Nº 350, de 19 de dezembro de 2014."	"42397"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-374-de-28-01-2016@@download/arquivo_norma/RA2016-0374.pdf"
"Resolução"	"RESOLUÇÃO Nº 373, 19/01/2016"	"DOU 22/01/2016, Seção 1, Pág.5"	"Aprova a Emenda Nº 02 ao Regulamento Brasileiro da Aviação Civil Nº 111."	"42388"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-373-de-19-01-2016@@download/arquivo_norma/RA2016-0373.pdf"
"Resolução"	"RESOLUÇÃO Nº 375, 23/02/2016"	"DOU 25/02/2016, Seção 1, Pág.6"	"Altera dispositivos das Resoluções nºs 116, de 20 de outubro de 2009, e 234, de 30 de maio de 2012."	"42423"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-375-de-23-02-2016@@download/arquivo_norma/RA2016-0375.pdf"
"Resolução"	"RESOLUÇÃO Nº 376, 09/02/2016"	"DOU 11/03/2016, Seção 1, Pág.4"	"Altera dispositivos do Regimento Interno da ANAC."	"42440"	"Em vigor 11 de abril de 2016."	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-376-de-09-02-2016@@download/arquivo_norma/RA2016-0376.pdf"
"Resolução"	"RESOLUÇÃO Nº 377, 15/03/2016"	"DOU 17/03/2016, Seção 1, Pág.6"	"Regulamenta a outorga de serviços aéreos públicos para empresas brasileiras e dá outras providências."	"42444"	""	""	""	"Resoluções nºs 419, de 02.05.2017, 479, de 07.06.2018, 490, de 28.08.2018, 505, de 13.02.2019, 514, de 25.04.2019, e 567, 23.06.2020."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-377-15-03-2016@@download/arquivo_norma/RA2016-0377 - Compilado até RA2020-0567.pdf"
"Resolução"	"RESOLUÇÃO Nº 378, 18/03/2016"	"DOU 24/03/2016, Seção 1, Pág.22"	"Aprova a Emenda no 06 ao Regulamento Brasileiro da Aviação Civil nº 61.(Em vigor a partir de 23 de abril de 2016)"	"42447"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-378-18-03-2016@@download/arquivo_norma/RA2016-0378.pdf"
"Resolução"	"RESOLUÇÃO Nº 379, 26/04/2016"	"DOU 29/04/2016, Seção 1, Pág. 4"	"Aprova Condição Especial para o avião ERJ 190-100 ECJ, aplicável à instalação do Enhanced Flight Vision System (EFVS)."	"42486"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-379-26-04-2016@@download/arquivo_norma/RA2016-0379.pdf"
"Resolução"	"RESOLUÇÃO Nº 380, 18/05/2016"	"DOU 20/05/2016, Seção 1, Pág.73"	"Altera a Resolução nº 342, de 9 de setembro de 2014."	"42510"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-380-18-05-2016@@download/arquivo_norma/RA2016-0380.pdf"
"Resolução"	"RESOLUÇÃO Nº 382, 14/06/2016"	"DOU 15/06/2016, Seção 1, Pág.56"	"Aprova a Emenda nº 01 ao Regulamento Brasileiro da Aviação Civil nº 153, altera as Resoluções nºs 25, de 25 de abril de 2008, e 279, de 10 de julho de 2013, e revoga as Resoluções nºs 234, de 30 de maio de 2012, e 236, de 5 de junho de 2012."	"42536"	""	""	""	""	"(Retificado no Diário Oficial da União de 24 de junho de 2016, Seção 1, página 140)"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-382-14-06-2016@@download/arquivo_norma/RA2016-0382 - Retificada.pdf"
"Resolução"	"RESOLUÇÃO Nº 381, 14/06/2016"	"DOU 15/06/2016, Seção 1, Pág.57"	"Altera o Regimento Interno da Agência Nacional de Aviação Civil - ANAC."	"42536"	""	""	""	"Resolução nº 448, de 20.09.2017, Resolução nº 489, de 27.08.2018, Resolução nº 525, de 02.08.2019, Resolução nº 581, de 21.08.2020, 590, de 01.10.2020, e 630, de 12.07.2021."	"Retificado no Diário Oficial da União de 16 de junho de 2016, Seção 1, página 36."	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-381-14-06-2016-1@@download/arquivo_norma/RA2016-0381 - Compilado até RA2021-0630.pdf"
"Resolução"	"RESOLUÇÃO Nº 383, 28/06/2016"	"DOU 01/07/2016, Seção 1, Pág.110"	"Aprova Condição Especial para os aviões EMB-550 e EMB-545, aplicável a assentos orientados lateralmente com a incorporação de sistemas de airbag."	"42549"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-383-28-06-2016@@download/arquivo_norma/RA2016-0383.pdf"
"Resolução"	"RESOLUÇÃO Nº 384, 28/06/2016"	"DOU 01/07/2016, Seção 1, Pág.110"	"Aprova Condição Especial a ser incorporada à base de certificação dos projetos de tipo dos aviões Embraer EMB-550 e EMB-545, aplicável à instalação de sistema de Head Up Display (HUD), conjugado com os sistemas Enhanced Flight Vision System (EFVS) e Synthetic Vision System (SVS)."	"42549"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-384-28-06-2016@@download/arquivo_norma/RA2016-0384.pdf"
"Resolução"	"RESOLUÇÃO Nº 385, 09/08/2016"	"DOU 10/08/2016, Seção 1, Pág.89"	"Aprova a Emenda nº 01 ao Regulamento Brasileiro da Aviação Civil nº 107."	"42591"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-385-09-08-2016@@download/arquivo_norma/RA2016-0385.pdf"
"Resolução"	"RESOLUÇÃO Nº 387, 09/08/2016"	"DOU 11/08/2016, Seção 1, Pág.44"	"Revoga a Resolução nº 336, de 9 de julho de 2014."	"42591"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-387-09-08-2016@@download/arquivo_norma/RA2016-0387.pdf"
"Resolução"	"RESOLUÇÃO Nº 386, 09/08/2016"	"DOU 11/08/2016, Seção 1, Pág.44"	"Altera o Regulamento Brasileiro de Homologação Aeronáutica 141."	"42591"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-386-09-08-2016@@download/arquivo_norma/RA2016-0386.pdf"
"Resolução"	"RESOLUÇÃO Nº 388, 23/08/2016"	"DOU 26/08/2016, Seção 1, Pág.129"	"Aprova condição especial aplicável ao uso do sistema ATTCS (Sistema Automático de Controle de Tração de Decolagem) para arremetida."	"42605"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-388-23-08-2016@@download/arquivo_norma/RA2016-0388.pdf"
"Resolução"	"RESOLUÇÃO Nº 389, 06/09/2016"	"DOU 09/09/2016, Seção 1, Pág.49"	"Aprova condição especial aplicável ao sistema de geração e distribuição de energia elétrica."	"42619"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-389-06-09-2016@@download/arquivo_norma/RA2016-0389 - Retificada.pdf"
"Resolução"	"RESOLUÇÃO Nº 390, 06/09/2016"	"DOU 09/09/2016, Seção 1, Pág.49"	"Aprova condição especial aplicável à recuperação de manobra por um sistema automático de voo com uma instalação de um sistema protetor de alta velocidade incorporado nas leis de controle de voo."	"42619"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-390-06-09-2016@@download/arquivo_norma/RA2016-0390.pdf"
"Resolução"	"RESOLUÇÃO Nº 391, 06/09/2016"	"DOU 09/09/2016, Seção 1, Pág.49"	"Aprova condição especial aplicável às cargas de torque limite durante parada súbita de motor e APU."	"42619"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-391-06-09-2016@@download/arquivo_norma/RA2016-0391.pdf"
"Resolução"	"RESOLUÇÃO Nº 392, 06/09/2016"	"DOU 09/09/2016, Seção 1, Pág.49"	"Dispõe sobre o regime tarifário aplicável aos aeródromos públicos delegados aos Estados, Municípios e Distrito Federal ou explorados pelo Comando da Aeronáutica."	"42619"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-392-06-09-2016@@download/arquivo_norma/RA2016-0392.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-392-06-09-2016@@download/anexo_norma/CEF Resolução nº 392, de 2016.pdf"
"Resolução"	"RESOLUÇÃO Nº 393, 20/09/2016"	"DOU 23/09/2016, Seção 1, Pág.69"	"Aprova Condição Especial aplicável ao uso de grandes painéis não tradicionais e não metálicos integrados à estrutura dos assentos de passageiros."	"42633"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-393-20-09-2016@@download/arquivo_norma/RA2016-0393.pdf"
"Resolução"	"RESOLUÇÃO Nº 394, 20/09/2016"	"DOU 23/09/2016, Seção 1, Pág.69"	"Aprova Condições Especiais aplicáveis à proteção dos sistemas eletrônicos contra acessos não autorizados que possam ocorrer externa ou internamente ao avião."	"42602"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-394-20-09-2016@@download/arquivo_norma/RA2016-0394.pdf"
"Resolução"	"RESOLUÇÃO Nº 395, 19/10/2016"	"DOU 21/10/2016, Seção 1, Pág.38"	"Aprova Condição Especial aplicável à detecção de fumaça nos compartimentos eletroeletrônicos e às proteções contra penetração de fumaça oriunda desses compartimentos."	"42662"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-395-19-10-2016@@download/arquivo_norma/RA2016-0395 - Retificada.pdf"
"Resolução"	"RESOLUÇÃO Nº 396, 19/10/2016"	"DOU 21/10/2016, Seção 1, Pág.38"	"Aprova a Emenda nº 01 ao Regulamento Brasileiro da Aviação Civil nº 11."	"42662"	""	""	""	""	"Retificado no DOU de 24.10.16, Seção 1, página 157, e no DOU de 26.10.16, Seção 1, página 68."	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-396-19-10-2016@@download/arquivo_norma/RA2016-0396 - Retificada 2.pdf"
"Resolução"	"RESOLUÇÃO Nº 397, 16/11/2016"	"DOU 21/11/2016, Seção 1, Pág.118"	"Revoga a IAC 121-1007."	"42659"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-397-16-11-2016@@download/arquivo_norma/RA2016-0397.pdf"
"Resolução"	"RESOLUÇÃO Nº 398, 16/11/2016"	"DOU 21/11/2016, Seção 1, Pág.118"	"Revoga a IAC 142-1001."	"42690"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-398-16-11-2016@@download/arquivo_norma/RA2016-0398.pdf"
"Resolução"	"RESOLUÇÃO Nº 400, 13/12/2016"	"DOU 14/12/2016, Seção 1, Pág.104"	"Dispõe sobre as Condições Gerais de Transporte Aéreo."	"42717"	"Em vigor em 14 de março de 2017."	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-400-13-12-2016@@download/arquivo_norma/RA2016-0400 - Compilado até RA2017-0434.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/resolucoes/resolucoes-2016/resolucao-no-400-13-12-2016@@download/anexo_norma/CEF Resolução nº 400, de 2016.pdf"
